route_id,vehicle_id,vehicle_type_id,arc_seq,from_node,to_node,depart_min,depart_time,arrival_min,arrival_time,service_start_min,service_start_time,leave_min,leave_time,travel_minutes,distance_km,waiting_minutes,late_minutes,remaining_weight_after_service,remaining_volume_after_service,energy_cost,carbon_cost,traffic_segments
S0081,T1_017,1,1,0,49,824.0,13:44:00,842.149681,14:02:09,842.149681,14:02:09,862.149681,14:22:09,18.149681,16.727956,0.0,0.149681,1468.811778,3.758784,44.886364,9.764996,"[{""start_min"": 824.0, ""end_min"": 842.149681, ""speed_kmh"": 55.3, ""distance_km"": 16.727956, ""period_label"": ""S""}]"
S0081,T1_017,1,2,49,57,862.149681,14:22:09,874.333867,14:34:20,878.0,14:38:00,898.0,14:58:00,12.184186,11.229758,3.666133,0.0,0.0,0.0,25.826261,5.618484,"[{""start_min"": 862.149681, ""end_min"": 874.333867, ""speed_kmh"": 55.3, ""distance_km"": 11.229758, ""period_label"": ""S""}]"
S0081,T1_017,1,3,57,0,898.0,14:58:00,947.988912,15:47:59,947.988912,15:47:59,947.988912,15:47:59,49.988912,30.156791,0.0,0.0,0.0,0.0,59.225055,12.884368,"[{""start_min"": 898.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 1.843333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 947.988912, ""speed_kmh"": 35.4, ""distance_km"": 28.313458, ""period_label"": ""N""}]"
S0082,T1_019,1,1,0,6,646.0,10:46:00,779.866128,12:59:52,779.866128,12:59:52,799.866128,13:19:52,133.866128,40.638134,0.0,0.866128,2203.217667,5.638177,117.011739,25.455819,"[{""start_min"": 646.0, ""end_min"": 690.0, ""speed_kmh"": 35.4, ""distance_km"": 25.96, ""period_label"": ""N""}, {""start_min"": 690.0, ""end_min"": 779.866128, ""speed_kmh"": 9.8, ""distance_km"": 14.678134, ""period_label"": ""C""}]"
S0082,T1_019,1,2,6,57,799.866128,13:19:52,854.366463,14:14:22,878.0,14:38:00,898.0,14:58:00,54.500335,50.231142,23.633537,0.0,0.0,0.0,124.981303,27.189592,"[{""start_min"": 799.866128, ""end_min"": 854.366463, ""speed_kmh"": 55.3, ""distance_km"": 50.231142, ""period_label"": ""S""}]"
S0082,T1_019,1,3,57,0,898.0,14:58:00,947.988912,15:47:59,947.988912,15:47:59,947.988912,15:47:59,49.988912,30.156791,0.0,0.0,0.0,0.0,59.225055,12.884368,"[{""start_min"": 898.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 1.843333, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 947.988912, ""speed_kmh"": 35.4, ""distance_km"": 28.313458, ""period_label"": ""N""}]"
S0083,T1_012,1,1,0,57,846.0,14:06:00,878.719846,14:38:43,878.719846,14:38:43,898.719846,14:58:43,32.719846,30.156791,0.0,0.0,0.0,0.0,80.712905,17.559034,"[{""start_min"": 846.0, ""end_min"": 878.719846, ""speed_kmh"": 55.3, ""distance_km"": 30.156791, ""period_label"": ""S""}]"
S0083,T1_012,1,2,57,0,898.719846,14:58:43,949.113417,15:49:07,949.113417,15:49:07,949.113417,15:49:07,50.393571,30.156791,0.0,0.0,0.0,0.0,59.25384,12.89063,"[{""start_min"": 898.719846, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 1.179875, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 949.113417, ""speed_kmh"": 35.4, ""distance_km"": 28.976916, ""period_label"": ""N""}]"
S0084,T1_021,1,1,0,30,662.0,11:02:00,689.978791,11:29:59,692.0,11:32:00,712.0,11:52:00,27.978791,16.507486,2.021209,0.0,2602.82626,8.144855,45.178312,9.828509,"[{""start_min"": 662.0, ""end_min"": 689.978791, ""speed_kmh"": 35.4, ""distance_km"": 16.507486, ""period_label"": ""N""}]"
S0084,T1_021,1,2,30,86,712.0,11:52:00,763.863031,12:43:52,763.863031,12:43:52,783.863031,13:03:52,51.863031,8.470962,0.0,68.863031,2069.93126,5.296275,25.60544,5.570445,"[{""start_min"": 712.0, ""end_min"": 763.863031, ""speed_kmh"": 9.8, ""distance_km"": 8.470962, ""period_label"": ""C""}]"
S0084,T1_021,1,3,86,31,783.863031,13:03:52,807.195558,13:27:12,1009.0,16:49:00,1029.0,17:09:00,23.332527,21.504812,201.804442,0.0,1392.76918,3.751748,52.771652,11.480435,"[{""start_min"": 783.863031, ""end_min"": 807.195558, ""speed_kmh"": 55.3, ""distance_km"": 21.504812, ""period_label"": ""S""}]"
S0084,T1_021,1,4,31,53,1029.0,17:09:00,1055.758531,17:35:46,1079.0,17:59:00,1099.0,18:19:00,26.758531,15.787534,23.241469,0.0,0.0,-0.0,36.812597,8.008554,"[{""start_min"": 1029.0, ""end_min"": 1055.758531, ""speed_kmh"": 35.4, ""distance_km"": 15.787534, ""period_label"": ""FALLBACK""}]"
S0084,T1_021,1,5,53,0,1099.0,18:19:00,1134.107835,18:54:06,1134.107835,18:54:06,1134.107835,18:54:06,35.107835,20.713623,0.0,0.0,0.0,-0.0,40.734507,8.861763,"[{""start_min"": 1099.0, ""end_min"": 1134.107835, ""speed_kmh"": 35.4, ""distance_km"": 20.713623, ""period_label"": ""FALLBACK""}]"
S0085,T1_025,1,1,0,53,1049.0,17:29:00,1084.107835,18:04:06,1084.107835,18:04:06,1104.107835,18:24:06,35.107835,20.713623,0.0,0.0,0.0,0.0,55.863512,12.153067,"[{""start_min"": 1049.0, ""end_min"": 1084.107835, ""speed_kmh"": 35.4, ""distance_km"": 20.713623, ""period_label"": ""FALLBACK""}]"
S0085,T1_025,1,2,53,0,1104.107835,18:24:06,1139.21567,18:59:13,1139.21567,18:59:13,1139.21567,18:59:13,35.107835,20.713623,0.0,0.0,0.0,0.0,40.734507,8.861763,"[{""start_min"": 1104.107835, ""end_min"": 1139.21567, ""speed_kmh"": 35.4, ""distance_km"": 20.713623, ""period_label"": ""FALLBACK""}]"
S0086,T4_002,4,1,0,53,1044.0,17:24:00,1079.107835,17:59:06,1079.107835,17:59:06,1099.107835,18:19:06,35.107835,20.713623,0.0,0.0,14.89,0.04317,15.186647,3.015568,"[{""start_min"": 1044.0, ""end_min"": 1079.107835, ""speed_kmh"": 35.4, ""distance_km"": 20.713623, ""period_label"": ""FALLBACK""}]"
S0086,T4_002,4,2,53,2,1099.107835,18:19:06,1129.33611,18:49:20,1129.33611,18:49:20,1149.33611,19:09:20,30.228275,17.834682,0.0,0.33611,-0.0,-0.0,9.872947,1.960442,"[{""start_min"": 1099.107835, ""end_min"": 1129.33611, ""speed_kmh"": 35.4, ""distance_km"": 17.834682, ""period_label"": ""FALLBACK""}]"
S0086,T4_002,4,3,2,0,1149.33611,19:09:20,1214.122466,20:14:07,1214.122466,20:14:07,1214.122466,20:14:07,64.786357,38.22395,0.0,0.0,-0.0,-0.0,21.123371,4.194406,"[{""start_min"": 1149.33611, ""end_min"": 1214.122466, ""speed_kmh"": 35.4, ""distance_km"": 38.22395, ""period_label"": ""FALLBACK""}]"
S0087,T1_028,1,1,0,7,780.0,13:00:00,847.489396,14:07:29,847.489396,14:07:29,867.489396,14:27:29,67.489396,62.202727,0.0,0.0,0.0,0.0,167.242334,36.383449,"[{""start_min"": 780.0, ""end_min"": 847.489396, ""speed_kmh"": 55.3, ""distance_km"": 62.202727, ""period_label"": ""S""}]"
S0087,T1_028,1,2,7,0,867.489396,14:27:29,954.642013,15:54:39,954.642013,15:54:39,954.642013,15:54:39,87.152616,62.202727,0.0,0.0,0.0,0.0,121.025118,26.328927,"[{""start_min"": 867.489396, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 29.96394, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 954.642013, ""speed_kmh"": 35.4, ""distance_km"": 32.238787, ""period_label"": ""N""}]"
S0088,T1_029,1,1,0,7,780.0,13:00:00,847.489396,14:07:29,847.489396,14:07:29,867.489396,14:27:29,67.489396,62.202727,0.0,0.0,0.0,0.0,167.242334,36.383449,"[{""start_min"": 780.0, ""end_min"": 847.489396, ""speed_kmh"": 55.3, ""distance_km"": 62.202727, ""period_label"": ""S""}]"
S0088,T1_029,1,2,7,0,867.489396,14:27:29,954.642013,15:54:39,954.642013,15:54:39,954.642013,15:54:39,87.152616,62.202727,0.0,0.0,0.0,0.0,121.025118,26.328927,"[{""start_min"": 867.489396, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 29.96394, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 954.642013, ""speed_kmh"": 35.4, ""distance_km"": 32.238787, ""period_label"": ""N""}]"
S0089,T1_030,1,1,0,7,780.0,13:00:00,847.489396,14:07:29,847.489396,14:07:29,867.489396,14:27:29,67.489396,62.202727,0.0,0.0,1443.5621,3.545771,166.459428,36.213128,"[{""start_min"": 780.0, ""end_min"": 847.489396, ""speed_kmh"": 55.3, ""distance_km"": 62.202727, ""period_label"": ""S""}]"
S0089,T1_030,1,2,7,4,867.489396,14:27:29,874.638288,14:34:38,1169.0,19:29:00,1189.0,19:49:00,7.148891,6.588895,294.361712,0.0,0.0,0.0,15.110517,3.287282,"[{""start_min"": 867.489396, ""end_min"": 874.638288, ""speed_kmh"": 55.3, ""distance_km"": 6.588895, ""period_label"": ""S""}]"
S0089,T1_030,1,3,4,0,1189.0,19:49:00,1248.371478,20:48:22,1248.371478,20:48:22,1248.371478,20:48:22,59.371478,35.029172,0.0,0.0,0.0,0.0,68.886843,14.986283,"[{""start_min"": 1189.0, ""end_min"": 1248.371478, ""speed_kmh"": 35.4, ""distance_km"": 35.029172, ""period_label"": ""FALLBACK""}]"
S0090,T1_004,1,1,0,38,580.0,09:40:00,685.020469,11:25:01,685.020469,11:25:01,705.020469,11:45:01,105.020469,68.59541,0.0,0.0,1345.5679,3.97535,180.714451,39.314298,"[{""start_min"": 580.0, ""end_min"": 600.0, ""speed_kmh"": 55.3, ""distance_km"": 18.433333, ""period_label"": ""S""}, {""start_min"": 600.0, ""end_min"": 685.020469, ""speed_kmh"": 35.4, ""distance_km"": 50.162076, ""period_label"": ""N""}]"
S0090,T1_004,1,2,38,40,705.020469,11:45:01,740.655624,12:20:39,1072.0,17:52:00,1092.0,18:12:00,35.635155,5.820409,331.344376,0.0,0.0,-0.0,15.404082,3.351147,"[{""start_min"": 705.020469, ""end_min"": 740.655624, ""speed_kmh"": 9.8, ""distance_km"": 5.820409, ""period_label"": ""C""}]"
S0090,T1_004,1,3,40,0,1092.0,18:12:00,1184.27823,19:44:17,1184.27823,19:44:17,1184.27823,19:44:17,92.27823,54.444156,0.0,0.0,0.0,-0.0,107.067504,23.292458,"[{""start_min"": 1092.0, ""end_min"": 1184.27823, ""speed_kmh"": 35.4, ""distance_km"": 54.444156, ""period_label"": ""FALLBACK""}]"
S0091,T1_031,1,1,0,40,970.0,16:10:00,1062.27823,17:42:17,1072.0,17:52:00,1092.0,18:12:00,92.27823,54.444156,9.72177,0.0,1323.70188,4.123104,145.173111,31.582305,"[{""start_min"": 970.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 29.5, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1062.27823, ""speed_kmh"": 35.4, ""distance_km"": 24.944156, ""period_label"": ""FALLBACK""}]"
S0091,T1_031,1,2,40,36,1092.0,18:12:00,1113.600867,18:33:36,1113.600867,18:33:36,1133.600867,18:53:36,21.600867,12.744511,0.0,132.600867,0.0,0.0,29.486224,6.414707,"[{""start_min"": 1092.0, ""end_min"": 1113.600867, ""speed_kmh"": 35.4, ""distance_km"": 12.744511, ""period_label"": ""FALLBACK""}]"
S0091,T1_031,1,3,36,0,1133.600867,18:53:36,1227.464114,20:27:28,1227.464114,20:27:28,1227.464114,20:27:28,93.863247,55.379316,0.0,0.0,0.0,0.0,108.906548,23.692541,"[{""start_min"": 1133.600867, ""end_min"": 1227.464114, ""speed_kmh"": 35.4, ""distance_km"": 55.379316, ""period_label"": ""FALLBACK""}]"
S0092,T4_004,4,1,0,36,891.0,14:51:00,979.803925,16:19:48,979.803925,16:19:48,999.803925,16:39:48,88.803925,55.379316,0.0,0.0,631.08365,1.477995,39.971007,7.936926,"[{""start_min"": 891.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 8.295, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 979.803925, ""speed_kmh"": 35.4, ""distance_km"": 47.084316, ""period_label"": ""N""}]"
S0092,T4_004,4,2,36,24,999.803925,16:39:48,1010.735441,16:50:44,1011.0,16:51:00,1031.0,17:11:00,10.931516,6.449595,0.264559,0.0,0.0,-0.0,3.826602,0.759837,"[{""start_min"": 999.803925, ""end_min"": 1010.735441, ""speed_kmh"": 35.4, ""distance_km"": 6.449595, ""period_label"": ""N""}]"
S0092,T4_004,4,3,24,0,1031.0,17:11:00,1110.815729,18:30:49,1110.815729,18:30:49,1110.815729,18:30:49,79.815729,47.09128,0.0,0.0,0.0,-0.0,26.023647,5.167439,"[{""start_min"": 1031.0, ""end_min"": 1110.815729, ""speed_kmh"": 35.4, ""distance_km"": 47.09128, ""period_label"": ""FALLBACK""}]"
S0093,T1_019,1,1,0,24,951.0,15:51:00,1030.815729,17:10:49,1030.815729,17:10:49,1050.815729,17:30:49,79.815729,47.09128,0.0,0.0,1898.480587,5.806604,123.841928,26.941722,"[{""start_min"": 951.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 40.71, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1030.815729, ""speed_kmh"": 35.4, ""distance_km"": 6.38128, ""period_label"": ""FALLBACK""}]"
S0093,T1_019,1,2,24,80,1050.815729,17:30:49,1064.85813,17:44:51,1064.85813,17:44:51,1084.85813,18:04:51,14.042401,8.285016,0.0,0.0,1392.140087,3.903724,20.417199,4.441747,"[{""start_min"": 1050.815729, ""end_min"": 1064.85813, ""speed_kmh"": 35.4, ""distance_km"": 8.285016, ""period_label"": ""FALLBACK""}]"
S0093,T1_019,1,3,80,51,1084.85813,18:04:51,1101.368952,18:21:22,1101.368952,18:21:22,1121.368952,18:41:22,16.510823,9.741385,0.0,0.0,0.0,0.0,22.712878,4.94117,"[{""start_min"": 1084.85813, ""end_min"": 1101.368952, ""speed_kmh"": 35.4, ""distance_km"": 9.741385, ""period_label"": ""FALLBACK""}]"
S0093,T1_019,1,4,51,0,1121.368952,18:41:22,1188.942827,19:48:57,1188.942827,19:48:57,1188.942827,19:48:57,67.573874,39.868586,0.0,0.0,0.0,0.0,78.403823,17.056695,"[{""start_min"": 1121.368952, ""end_min"": 1188.942827, ""speed_kmh"": 35.4, ""distance_km"": 39.868586, ""period_label"": ""FALLBACK""}]"
S0094,T1_039,1,1,0,51,990.0,16:30:00,1057.573874,17:37:34,1057.573874,17:37:34,1077.573874,17:57:34,67.573874,39.868586,0.0,0.0,873.945,2.04764,109.369728,23.793305,"[{""start_min"": 990.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 17.7, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1057.573874, ""speed_kmh"": 35.4, ""distance_km"": 22.168586, ""period_label"": ""FALLBACK""}]"
S0094,T1_039,1,2,51,29,1077.573874,17:57:34,1115.351307,18:35:21,1115.351307,18:35:21,1135.351307,18:55:21,37.777433,22.288685,0.0,0.0,-0.0,-0.0,48.93952,10.646757,"[{""start_min"": 1077.573874, ""end_min"": 1115.351307, ""speed_kmh"": 35.4, ""distance_km"": 22.288685, ""period_label"": ""FALLBACK""}]"
S0094,T1_039,1,3,29,0,1135.351307,18:55:21,1220.643769,20:20:39,1220.643769,20:20:39,1220.643769,20:20:39,85.292462,50.322552,0.0,0.0,-0.0,-0.0,98.962138,21.529142,"[{""start_min"": 1135.351307, ""end_min"": 1220.643769, ""speed_kmh"": 35.4, ""distance_km"": 50.322552, ""period_label"": ""FALLBACK""}]"
S0095,T1_008,1,1,0,69,929.0,15:29:00,1028.59742,17:08:36,1028.59742,17:08:36,1048.59742,17:28:36,99.59742,58.762478,0.0,0.0,626.664167,2.426248,160.482418,34.912834,"[{""start_min"": 929.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 53.69, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1028.59742, ""speed_kmh"": 35.4, ""distance_km"": 5.072478, ""period_label"": ""FALLBACK""}]"
S0095,T1_008,1,2,69,10,1048.59742,17:28:36,1148.513681,19:08:31,1180.0,19:40:00,1200.0,20:00:00,99.91626,58.950594,31.486319,0.0,-0.0,-0.0,125.616197,27.327713,"[{""start_min"": 1048.59742, ""end_min"": 1148.513681, ""speed_kmh"": 35.4, ""distance_km"": 58.950594, ""period_label"": ""FALLBACK""}]"
S0095,T1_008,1,3,10,0,1200.0,20:00:00,1283.285848,21:23:17,1283.285848,21:23:17,1283.285848,21:23:17,83.285848,49.138651,0.0,0.0,-0.0,-0.0,96.633928,21.022641,"[{""start_min"": 1200.0, ""end_min"": 1283.285848, ""speed_kmh"": 35.4, ""distance_km"": 49.138651, ""period_label"": ""FALLBACK""}]"
S0096,T1_014,1,1,0,63,882.0,14:42:00,951.847237,15:51:51,952.0,15:52:00,972.0,16:12:00,69.847237,47.17987,0.152763,0.0,0.0,0.0,127.630736,27.765974,"[{""start_min"": 882.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 16.59, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 951.847237, ""speed_kmh"": 35.4, ""distance_km"": 30.58987, ""period_label"": ""N""}]"
S0096,T1_014,1,2,63,0,972.0,16:12:00,1051.965881,17:31:58,1051.965881,17:31:58,1051.965881,17:31:58,79.965881,47.17987,0.0,0.0,0.0,0.0,92.781876,20.18463,"[{""start_min"": 972.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 28.32, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1051.965881, ""speed_kmh"": 35.4, ""distance_km"": 18.85987, ""period_label"": ""FALLBACK""}]"
S0097,T4_006,4,1,0,63,882.0,14:42:00,951.847237,15:51:51,952.0,15:52:00,972.0,16:12:00,69.847237,47.17987,0.152763,0.0,0.0,0.0,34.937295,6.937396,"[{""start_min"": 882.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 16.59, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 951.847237, ""speed_kmh"": 35.4, ""distance_km"": 30.58987, ""period_label"": ""N""}]"
S0097,T4_006,4,2,63,0,972.0,16:12:00,1051.965881,17:31:58,1051.965881,17:31:58,1051.965881,17:31:58,79.965881,47.17987,0.0,0.0,0.0,0.0,26.072604,5.177161,"[{""start_min"": 972.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 28.32, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1051.965881, ""speed_kmh"": 35.4, ""distance_km"": 18.85987, ""period_label"": ""FALLBACK""}]"
S0098,T1_005,1,1,0,63,882.0,14:42:00,951.847237,15:51:51,952.0,15:52:00,972.0,16:12:00,69.847237,47.17987,0.152763,0.0,0.0,0.0,127.630736,27.765974,"[{""start_min"": 882.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 16.59, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 951.847237, ""speed_kmh"": 35.4, ""distance_km"": 30.58987, ""period_label"": ""N""}]"
S0098,T1_005,1,2,63,0,972.0,16:12:00,1051.965881,17:31:58,1051.965881,17:31:58,1051.965881,17:31:58,79.965881,47.17987,0.0,0.0,0.0,0.0,92.781876,20.18463,"[{""start_min"": 972.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 28.32, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1051.965881, ""speed_kmh"": 35.4, ""distance_km"": 18.85987, ""period_label"": ""FALLBACK""}]"
S0099,T4_010,4,1,0,65,969.0,16:09:00,1042.62249,17:22:37,1042.62249,17:22:37,1062.62249,17:42:37,73.62249,43.437269,0.0,0.0,626.664167,2.426248,31.8762,6.329564,"[{""start_min"": 969.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 30.09, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1042.62249, ""speed_kmh"": 35.4, ""distance_km"": 13.347269, ""period_label"": ""FALLBACK""}]"
S0099,T4_010,4,2,65,10,1062.62249,17:42:37,1138.557989,18:58:33,1180.0,19:40:00,1200.0,20:00:00,75.935499,44.801944,41.442011,0.0,0.0,0.0,26.568626,5.275654,"[{""start_min"": 1062.62249, ""end_min"": 1138.557989, ""speed_kmh"": 35.4, ""distance_km"": 44.801944, ""period_label"": ""FALLBACK""}]"
S0099,T4_010,4,3,10,0,1200.0,20:00:00,1283.285848,21:23:17,1283.285848,21:23:17,1283.285848,21:23:17,83.285848,49.138651,0.0,0.0,0.0,0.0,27.155068,5.392102,"[{""start_min"": 1200.0, ""end_min"": 1283.285848, ""speed_kmh"": 35.4, ""distance_km"": 49.138651, ""period_label"": ""FALLBACK""}]"
S0100,T1_027,1,1,0,65,890.0,14:50:00,958.001021,15:58:00,958.001021,15:58:00,978.001021,16:18:00,68.001021,43.437269,0.0,0.0,0.0,0.0,118.0361,25.678668,"[{""start_min"": 890.0, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 9.216667, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 958.001021, ""speed_kmh"": 35.4, ""distance_km"": 34.220602, ""period_label"": ""N""}]"
S0100,T1_027,1,2,65,0,978.001021,16:18:00,1051.62351,17:31:37,1051.62351,17:31:37,1051.62351,17:31:37,73.62249,43.437269,0.0,0.0,0.0,0.0,85.42184,18.58346,"[{""start_min"": 978.001021, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 24.779398, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1051.62351, ""speed_kmh"": 35.4, ""distance_km"": 18.657871, ""period_label"": ""FALLBACK""}]"
S0101,T1_023,1,1,0,65,969.0,16:09:00,1042.62249,17:22:37,1042.62249,17:22:37,1062.62249,17:42:37,73.62249,43.437269,0.0,0.0,1482.99748,3.48658,118.897268,25.866015,"[{""start_min"": 969.0, ""end_min"": 1020.0, ""speed_kmh"": 35.4, ""distance_km"": 30.09, ""period_label"": ""N""}, {""start_min"": 1020.0, ""end_min"": 1042.62249, ""speed_kmh"": 35.4, ""distance_km"": 13.347269, ""period_label"": ""FALLBACK""}]"
S0101,T1_023,1,2,65,68,1062.62249,17:42:37,1080.530995,18:00:32,1111.0,18:31:00,1131.0,18:51:00,17.908505,10.566018,30.469005,0.0,-0.0,0.0,24.887299,5.414214,"[{""start_min"": 1062.62249, ""end_min"": 1080.530995, ""speed_kmh"": 35.4, ""distance_km"": 10.566018, ""period_label"": ""FALLBACK""}]"
S0101,T1_023,1,3,68,0,1131.0,18:51:00,1217.251713,20:17:15,1217.251713,20:17:15,1217.251713,20:17:15,86.251713,50.88851,0.0,0.0,-0.0,0.0,100.075127,21.771271,"[{""start_min"": 1131.0, ""end_min"": 1217.251713, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0102,T1_026,1,1,0,68,1050.0,17:30:00,1136.251713,18:56:15,1136.251713,18:56:15,1156.251713,19:16:15,86.251713,50.88851,0.0,0.0,0.0,0.0,139.651436,30.381069,"[{""start_min"": 1050.0, ""end_min"": 1136.251713, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0102,T1_026,1,2,68,0,1156.251713,19:16:15,1242.503425,20:42:30,1242.503425,20:42:30,1242.503425,20:42:30,86.251713,50.88851,0.0,0.0,0.0,0.0,100.075127,21.771271,"[{""start_min"": 1156.251713, ""end_min"": 1242.503425, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0103,T1_013,1,1,0,68,1050.0,17:30:00,1136.251713,18:56:15,1136.251713,18:56:15,1156.251713,19:16:15,86.251713,50.88851,0.0,0.0,0.0,0.0,139.651436,30.381069,"[{""start_min"": 1050.0, ""end_min"": 1136.251713, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0103,T1_013,1,2,68,0,1156.251713,19:16:15,1242.503425,20:42:30,1242.503425,20:42:30,1242.503425,20:42:30,86.251713,50.88851,0.0,0.0,0.0,0.0,100.075127,21.771271,"[{""start_min"": 1156.251713, ""end_min"": 1242.503425, ""speed_kmh"": 35.4, ""distance_km"": 50.88851, ""period_label"": ""FALLBACK""}]"
S0104,T1_008,1,1,0,41,725.0,12:05:00,831.023906,13:51:01,831.023906,13:51:01,851.023906,14:11:01,106.023906,56.010367,0.0,0.023906,0.0,0.0,151.689438,32.999928,"[{""start_min"": 725.0, ""end_min"": 780.0, ""speed_kmh"": 9.8, ""distance_km"": 8.983333, ""period_label"": ""C""}, {""start_min"": 780.0, ""end_min"": 831.023906, ""speed_kmh"": 55.3, ""distance_km"": 47.027033, ""period_label"": ""S""}]"
S0104,T1_008,1,2,41,0,851.023906,14:11:01,918.424972,15:18:25,918.424972,15:18:25,918.424972,15:18:25,67.401066,56.010367,0.0,0.0,0.0,0.0,108.18906,23.536452,"[{""start_min"": 851.023906, ""end_min"": 900.0, ""speed_kmh"": 55.3, ""distance_km"": 45.139633, ""period_label"": ""S""}, {""start_min"": 900.0, ""end_min"": 918.424972, ""speed_kmh"": 35.4, ""distance_km"": 10.870733, ""period_label"": ""N""}]"
S0105,T1_014,1,1,0,72,1093.0,18:13:00,1163.397172,19:23:24,1163.397172,19:23:24,1183.397172,19:43:24,70.397172,41.534331,0.0,0.0,0.0,0.0,111.360049,24.226298,"[{""start_min"": 1093.0, ""end_min"": 1163.397172, ""speed_kmh"": 35.4, ""distance_km"": 41.534331, ""period_label"": ""FALLBACK""}]"
S0105,T1_014,1,2,72,0,1183.397172,19:43:24,1253.794344,20:53:48,1253.794344,20:53:48,1253.794344,20:53:48,70.397172,41.534331,0.0,0.0,0.0,0.0,81.679606,17.769339,"[{""start_min"": 1183.397172, ""end_min"": 1253.794344, ""speed_kmh"": 35.4, ""distance_km"": 41.534331, ""period_label"": ""FALLBACK""}]"
